date,ATVI,ADBE,AKAM,ALXN,GOOGL,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ADSK,ADP,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,XRAY,DISCA,DISH,DLTR,EBAY,EA,EXPE,ESRX,FAST,FISV,GILD,HAS,HSIC,HOLX,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,MAR,MAT,MXIM,MCHP,MU,MDLZ,MSFT,MNST,MYL,NFLX,NVDA,ORLY,PCAR,PAYX,QCOM,REGN,ROST,STX,SIRI,SWKS,SBUX,SYMC,TSLA,TXN,TSCO,TMUS,FOX,ULTA,VRSK,VRTX,VIAB,VOD,WBA,WDC,WYNN,XLNX
2008-12-05,9.4216,21.66,13.03,16.64,142.4347,48.26,7.1926,49.1474,12.8312,11.9424,8.2295,16.04,25.4071,10.91,44.25,16.55,12.555,26.99,8.72,19.01,21.0913,12.8715,15.8669,8.7926,6.7654,43.1359,9.309,23.3581,7.0649,9.012,14.1,5.9564,19.98,6.8047,29.29,13.9861,8.2975,21.9062,21.1896,17.135,12.8,14.415,20.69,3.58,9.7966,21.6476,45.82,23.7704,11.8526,19.1955,6.1399,13.2447,10.1098,7.8538,12.9635,2.04,14.1057,15.6355,4.9267,9.73,3.61,6.8161,29.32,21.1214,18.5636,25.1312,15.23,6.3688,3.1227,0.1474,3.6221,4.0097,8.7163,,11.6805,9.0836,20.6534,7.0348,8.3754,,24.05,12.3672,9.2859,21.333,10.3663,26.4947,12.4164
2008-12-08,10.0401,22.6,13.87,17.185,151.5227,51.41,7.597,49.8067,12.8697,12.6691,8.2377,18.35,26.0965,11.795,48.17,17.06,12.8364,26.34,9.7825,19.69,21.7867,13.9293,15.9363,9.1534,6.9287,42.8333,10.0041,24.4726,7.6643,9.78,13.4533,6.0844,21.87,7.3474,30.23,14.325,8.52,21.5733,21.7756,17.125,13.07,15.2,21.11,3.62,10.2758,22.0184,46.7933,25.5062,11.9698,19.0915,6.5689,14.5141,10.5596,7.9037,13.5696,2.08,14.121,16.5325,4.7583,9.96,3.6443,6.5938,28.8,22.9296,19.2079,26.4154,16.37,6.2657,3.5649,0.1469,4.0499,4.2207,9.1144,,11.8891,9.4415,21.1365,7.3641,9.6708,,25.05,13.0326,9.6911,21.6456,11.3495,28.9674,12.7556
2008-12-09,9.1761,22.89,13.96,16.65,153.4587,51.25,6.5667,49.6269,13.9095,12.7123,8.4846,18.26,26.4413,10.936,46.6,16.67,13.1804,25.18,9.365,19.35,21.1083,13.8566,15.2352,9.0002,6.8701,41.2112,9.2954,24.142,7.1827,9.5431,13.3367,6.0502,19.35,7.0028,29.005,14.0768,8.3675,20.7228,21.3646,16.535,13.01,15.165,20.86,3.21,10.5411,21.6569,44.35,22.4124,12.4754,20.2729,6.6797,14.0798,10.3451,8.4662,13.8762,2.2,13.7486,16.2099,4.7433,9.8,4.0129,7.2328,28.37,23.0968,18.6967,26.502,16.59,5.9541,3.5165,0.1464,4.0024,4.0756,9.0999,,12.4747,9.2625,20.3044,7.0107,9.5621,,24.45,13.3569,9.4644,21.3166,10.9183,27.2059,13.1579
2008-12-10,9.067,23.44,14.71,16.725,154.8881,49.7,7.0289,49.704,14.0019,12.4772,8.5175,17.99,26.2452,10.454,48.05,17.88,13.2664,24.665,9.515,19.54,21.0743,13.9939,15.191,9.3116,6.8869,41.6691,9.707,24.756,7.0444,9.4695,13.7067,5.8838,17.0,7.02,29.54,13.663,8.54,21.0787,21.3646,16.66,13.08,15.755,22.04,3.3,10.519,21.935,46.3733,23.0419,12.6789,20.6037,6.5592,14.6894,10.352,8.4662,14.14,2.07,13.7078,16.2178,4.795,9.82,4.0686,7.9181,28.1,22.2762,18.4306,27.2857,17.18,6.2243,3.7929,0.1505,4.0879,4.19,9.2302,,12.6191,9.1776,20.5192,7.1071,8.3952,,24.98,13.3652,9.3534,21.6702,10.9528,28.9022,13.4024
2008-12-11,8.7305,22.19,14.1,16.455,150.5748,48.25,6.2779,49.019,14.2175,12.0694,8.2788,17.39,25.4408,11.13,47.15,17.2,12.9693,23.625,9.48,18.68,20.3705,13.6547,14.2435,8.8915,6.6859,40.404,9.3117,24.8221,6.6397,9.11,13.62,5.8838,17.01,6.5635,28.86,12.6108,8.2975,20.3715,20.8318,16.605,12.79,15.61,21.36,3.07,10.3274,20.7483,45.6666,20.7126,12.2719,19.7248,6.2941,13.8543,9.9506,8.5801,13.8905,1.85,13.6772,15.305,4.6833,9.77,4.02,7.5847,28.42,20.1793,17.9264,25.7975,16.46,5.9389,3.2885,0.143,3.9453,3.9437,8.8828,,12.1458,8.6981,20.1702,6.8662,8.2469,,24.65,13.3819,9.3969,21.5469,10.1421,26.5535,13.2052
2008-12-12,8.4849,22.43,14.54,16.455,158.3689,51.25,6.4319,49.7725,14.9261,12.4849,8.5998,18.4,26.0885,11.4,47.0,17.0,13.6416,24.79,9.665,19.04,21.0998,13.7193,14.5467,8.9607,6.5519,41.444,8.682,25.0204,6.696,8.9793,13.87,6.0886,17.01,6.8478,28.74,12.5714,8.3825,20.8153,20.5807,16.975,13.1,15.655,21.98,3.05,10.8729,21.3138,44.7933,21.495,13.0736,21.7568,6.2652,13.871,10.1029,9.1284,14.6035,2.07,13.7537,15.2342,4.8783,9.31,4.0729,7.9644,28.55,20.5136,18.2695,26.8503,16.83,6.0914,3.6409,0.1389,4.1925,4.1064,9.042,,12.5068,8.9436,19.9018,6.7939,9.1072,,25.81,13.6896,9.3341,21.5057,10.7976,27.4538,13.6785
2008-12-15,8.3667,21.36,13.84,15.915,155.816,48.85,6.1142,49.4129,14.5333,12.0377,8.3858,17.61,25.5431,11.809,46.18,16.5,13.4774,23.915,9.61,18.88,20.3789,13.5982,14.5278,8.585,6.531,40.9318,8.5539,24.227,6.6345,8.726,13.6367,5.935,16.3,6.4774,29.4,12.7014,8.1375,20.5009,20.7862,17.055,12.82,15.46,21.37,3.02,10.7549,21.1655,42.71,21.1622,12.6358,20.254,5.8941,13.4785,10.0544,9.0429,14.3825,1.9,13.6415,14.9824,4.8033,8.97,4.07,7.7051,28.49,20.3996,17.6953,26.7632,15.83,6.0042,3.2885,0.1369,4.5062,3.9569,8.9262,,12.4105,8.8748,19.5798,6.6734,8.9094,,25.17,13.6314,9.4162,21.2015,10.1939,26.5926,13.6233
2008-12-16,8.6941,22.32,14.9,17.155,163.1436,52.63,6.8845,50.8428,15.3882,12.1241,8.8467,19.13,25.8499,13.2,49.12,18.0,14.5094,26.365,9.8475,19.86,21.439,14.0666,15.551,8.5109,6.8869,41.1569,9.2545,25.8705,6.7319,9.2407,14.18,6.4726,16.06,7.1062,30.68,13.5881,8.7525,22.128,21.9735,17.58,13.29,16.5,22.29,3.22,11.5289,22.1019,45.6166,22.0256,13.5485,21.237,6.1592,15.4494,10.4143,9.1711,14.8103,2.03,13.9323,15.8243,5.0683,9.67,4.0929,8.2237,30.09,21.6684,18.6407,28.5443,17.04,6.4443,3.0744,0.1454,4.9816,4.2735,9.7081,,13.0684,9.4874,21.0157,7.1633,9.5621,,27.97,14.355,9.8551,21.7771,10.7803,29.6786,14.3017
2008-12-17,8.8396,21.69,16.06,17.575,158.1081,53.18,7.0963,50.0208,15.1572,11.3275,8.7808,19.21,25.3931,13.55,47.65,17.86,14.0872,26.52,9.71,19.48,21.7952,13.5982,15.6268,8.6691,6.8408,41.8631,9.6225,25.3416,6.8958,9.3878,14.5833,6.4086,17.22,7.3301,29.705,13.4462,8.995,22.0264,22.042,17.16,13.52,17.355,23.64,3.36,11.2488,21.4993,44.0266,22.88,13.7643,21.6434,6.2652,15.2072,10.3035,8.8151,14.6677,2.17,13.7843,15.4702,5.3733,9.74,4.1129,8.6312,30.61,21.7596,18.6337,27.7844,16.9,6.4596,3.2955,0.1261,5.1907,4.3219,9.6936,,13.0363,9.8843,21.1499,7.1553,9.4038,,27.64,14.4714,9.667,21.1603,10.97,31.0486,14.0729
2008-12-18,8.394,21.38,15.14,17.43,155.6204,52.08,7.0963,49.6783,14.0481,11.3618,8.3118,18.41,24.9773,13.069,48.01,17.57,13.6025,27.045,9.55,18.57,21.6595,13.4529,14.6415,8.4615,6.6189,42.0261,9.05,26.0972,7.1212,9.1427,14.4467,6.2337,16.76,7.1665,29.675,13.3595,9.0275,22.5487,21.7908,17.605,13.39,17.35,24.87,3.66,10.5117,21.0079,43.7733,21.8907,13.0675,20.7077,6.511,14.8147,10.3727,8.5445,13.6694,2.61,13.6364,15.187,5.495,9.66,4.0343,7.8348,30.81,20.8904,18.1295,27.0086,17.51,6.4857,3.1366,0.1309,5.0291,4.2163,9.5271,,12.0816,8.7532,21.0962,7.0268,9.7697,,29.16,14.2635,9.3197,21.1686,10.3922,29.111,13.5129
2008-12-19,8.6395,22.13,15.58,17.74,155.5652,51.56,7.1637,49.5156,14.6103,11.4342,8.3365,18.52,25.6317,13.107,46.75,16.87,14.1732,27.335,9.5,18.62,18.9796,13.4367,14.4014,8.8964,6.598,41.7467,8.6139,25.5588,7.2032,9.5839,14.57,6.1654,17.39,7.02,30.675,13.3832,9.11,22.9509,22.2018,17.405,13.01,17.17,25.08,3.68,10.6443,21.5549,41.8366,22.2235,13.2525,20.8495,6.7423,14.9984,10.3589,8.7652,13.9832,2.99,13.6058,15.0453,5.4883,9.65,3.9557,7.8904,30.13,21.6071,18.3816,27.729,18.91,6.3637,3.1435,0.1125,5.1337,4.3438,9.737,,12.0977,8.3952,21.0425,7.3801,10.185,,29.82,15.0369,9.2666,21.4482,10.6854,28.0867,13.6549
2008-12-22,8.2212,21.11,14.5,17.31,149.015,49.84,7.0578,48.9163,14.1328,10.893,8.3529,18.26,25.7544,12.307,47.26,17.31,14.1654,26.385,9.4125,18.38,18.1401,13.2187,14.5151,8.5603,6.5687,40.9163,8.6275,25.2282,6.9983,9.0283,14.1533,6.0161,16.38,6.641,29.945,13.1428,8.93,23.2513,21.9278,17.65,12.55,16.885,24.81,3.51,10.5706,21.045,40.61,22.2954,12.7961,20.254,6.3954,14.798,10.3589,8.4092,13.5268,2.61,13.7027,15.0925,5.3467,9.36,3.9886,7.4273,29.65,20.8599,17.9544,27.5548,18.18,6.3158,3.0467,0.1165,4.896,4.1152,9.2013,,11.8008,7.918,19.875,7.2356,9.5621,,28.87,14.2136,9.4933,20.5435,10.2629,27.506,13.4419
2008-12-23,8.1575,20.97,14.55,17.085,149.4714,51.08,6.9711,49.1218,13.8864,10.9743,7.999,18.34,25.7612,12.5,47.05,17.06,14.009,26.74,9.445,18.35,18.2757,13.1137,14.4457,8.585,6.5017,39.9461,8.5103,25.1716,6.9778,8.5054,13.8,5.8113,15.85,6.598,29.535,13.0876,8.7575,23.1126,22.0648,17.755,12.46,16.895,25.15,3.47,10.3716,20.9059,40.0766,22.1156,12.4138,19.6492,6.8484,15.2156,10.4834,8.0959,13.0776,2.36,13.5497,15.1712,5.5017,9.56,3.8786,7.3254,29.38,20.3872,17.7093,27.0561,17.93,6.2156,3.0053,0.1164,4.839,4.0405,9.2375,,11.4398,7.9501,19.6334,7.091,9.1665,,29.17,14.3716,9.0785,19.8034,9.6764,28.6804,12.9528
2008-12-24,8.1939,21.13,14.51,17.055,151.944,51.44,7.3659,48.942,14.0096,10.804,8.0896,18.69,26.0203,12.372,47.2,16.83,14.1576,26.86,9.64,18.52,18.4708,13.2025,14.4709,8.6147,6.4431,40.1169,8.5348,25.5683,7.0137,8.7342,13.76,5.8241,15.8,6.71,29.105,13.3122,8.8125,23.3253,22.1714,17.765,12.52,17.01,25.05,3.47,10.4895,20.8966,40.5733,22.3764,12.6913,19.7248,7.0074,15.2907,10.518,8.0959,13.1774,2.59,13.6528,15.0847,5.6133,9.62,3.9157,7.1495,29.56,20.5626,17.5483,27.0403,17.86,6.3092,2.8602,0.1139,4.858,4.1064,9.2809,,11.5923,7.9524,19.1101,7.1553,9.0281,,28.99,14.4215,9.1219,19.8281,9.7627,28.6869,13.0869
2008-12-26,8.0575,21.08,14.73,17.3,150.645,51.78,7.1541,49.1132,13.9711,10.9019,7.9744,18.89,25.9998,12.389,47.31,17.23,14.0872,27.005,9.635,18.53,18.5047,13.1379,14.452,8.7086,6.531,39.9461,8.5866,25.6345,7.0137,8.775,13.97,5.8027,15.32,6.6324,29.605,13.4068,8.7525,23.1173,22.1029,17.69,12.39,17.21,25.36,3.48,10.4527,21.0821,40.6,22.4843,12.5864,19.7248,7.3592,15.3158,10.698,8.0389,13.099,2.59,13.7405,15.0532,5.65,9.47,4.0657,6.955,29.47,20.7913,17.6393,27.254,18.23,6.3637,2.874,0.123,4.896,4.1108,9.3244,,11.512,7.9203,19.2308,7.2918,8.9589,,29.5,14.6544,9.1508,19.5896,9.7799,27.9235,12.8502
2008-12-29,7.7756,20.52,14.45,16.965,149.1705,49.4,7.1444,48.6936,13.948,11.0035,8.0649,18.43,25.9589,12.185,46.54,16.88,13.8527,26.24,9.55,18.5,18.5641,12.928,14.7362,8.5653,6.5017,39.4494,8.3222,25.0762,6.9471,8.5381,13.5667,5.7174,15.12,6.4602,29.215,12.7448,8.6375,23.0618,21.5397,17.54,11.78,16.96,24.84,3.24,10.4158,20.9986,40.0033,22.1875,12.6604,19.6397,7.0797,15.1404,10.8848,7.8182,13.0705,2.36,13.6786,14.9194,5.53,9.51,3.99,7.1773,29.24,20.2881,17.3102,26.9928,17.52,6.2068,2.8257,0.1236,4.7724,3.9701,9.1434,,11.7688,7.6151,19.204,7.4765,7.614,,28.75,14.5961,9.1219,19.4497,9.5125,27.3364,13.0711
2008-12-30,7.7665,21.05,14.46,17.225,152.0243,50.76,7.2504,49.3101,14.5102,10.9629,8.3529,18.97,26.6747,12.693,47.68,16.75,14.2905,27.31,9.5625,18.96,19.3952,13.1056,14.8183,8.7432,6.891,39.6823,8.5975,26.0792,7.0854,9.0773,13.61,5.9564,15.34,6.7186,28.68,13.2255,8.9075,23.7274,22.0877,18.105,12.42,17.845,25.0,3.67,10.8286,21.8701,41.4466,22.8261,13.5115,20.5659,7.4267,15.3659,11.0578,8.1315,13.7122,2.44,13.7199,15.2184,5.725,9.68,4.0943,7.4273,30.16,21.3555,18.0595,27.6577,17.65,6.4312,2.8602,0.1168,4.9626,4.1152,9.404,,12.1618,7.7689,19.1101,7.5247,7.97,,30.41,15.1451,9.5319,19.6882,9.6764,27.5386,13.8994
2008-12-31,7.8574,21.29,15.09,18.095,154.3013,51.28,7.4429,49.4471,14.6489,10.8434,8.3365,19.65,26.8179,13.057,47.63,17.8,14.4859,27.64,9.6125,18.99,19.7005,13.1622,14.8878,8.9261,7.0669,40.7455,8.851,26.7227,7.2544,9.061,13.8967,5.9564,16.04,7.0976,27.49,13.7339,9.0925,23.6396,22.2018,18.345,13.07,18.04,26.05,3.79,10.8065,22.0555,42.33,23.6265,13.4375,20.1123,7.6725,16.2427,11.0716,8.1315,13.9261,2.64,13.8488,15.2971,5.5883,9.89,4.27,7.4736,30.74,21.8054,18.4026,28.3622,18.36,6.477,3.0606,0.1164,5.2668,4.1592,9.7877,,12.4507,8.292,19.9287,7.6933,8.1876,,30.38,15.852,9.8599,20.2886,9.8748,27.5712,14.0572
2009-01-02,8.294,23.02,15.74,18.065,161.1575,54.36,8.0784,50.5088,15.1495,11.5295,8.7808,20.68,27.5473,13.541,48.49,17.65,14.7752,28.245,9.795,19.74,20.2432,13.6951,15.3868,9.45,7.5316,41.4052,9.4371,27.546,7.5055,9.5921,14.0167,6.255,17.44,7.5713,28.345,14.3881,9.5475,24.1204,22.5291,18.995,13.0,18.295,26.85,3.85,11.2046,22.621,44.1366,24.0312,13.863,20.8306,8.3279,16.7521,11.5214,8.7439,13.9546,2.84,14.1015,15.9974,5.8017,10.02,4.2671,8.0663,31.43,23.5437,18.8647,29.328,18.7,6.7123,3.5096,0.1183,5.3143,4.3263,10.7143,,12.8678,8.4274,19.9421,8.1671,8.2073,,30.69,16.4092,9.8358,21.0123,10.6337,30.9377,14.4831
2009-01-05,7.9575,23.13,16.18,18.5,164.5329,54.06,8.0206,51.074,15.0724,12.0161,8.7808,20.88,27.2678,13.784,47.44,19.0,14.5797,27.18,9.835,20.21,20.0652,13.8162,14.9573,9.4055,7.1558,40.5826,9.6334,26.6375,7.5823,9.3878,13.94,6.302,16.7,7.9245,28.56,14.3448,9.535,23.5749,22.3921,19.0,12.48,17.395,27.48,3.9,10.9908,23.0568,41.8466,23.3747,13.8136,20.7833,8.0291,17.3785,11.3138,8.4021,13.7978,3.32,14.246,16.147,5.7583,9.86,4.5629,8.2145,30.64,23.3912,18.5006,28.853,19.08,6.5946,3.5511,0.1272,5.2858,4.3614,10.3524,,12.7234,8.2255,20.8547,8.143,8.6523,,32.15,16.7336,10.3182,22.0732,10.3663,34.1215,14.3885
2009-01-06,7.4391,24.22,16.45,18.41,167.5472,57.36,8.7235,49.9523,15.8041,11.8179,9.5297,20.85,27.82,13.573,46.47,18.31,14.7048,25.235,9.3925,20.58,20.6503,14.3653,15.1341,9.6081,7.2399,39.9306,10.0014,25.9278,7.6797,9.7882,13.2233,6.4769,18.56,8.2173,28.665,14.2029,9.665,22.9416,22.2856,18.855,12.49,16.495,27.0,3.96,11.3299,23.4925,40.73,23.9143,14.8682,22.0781,8.6942,18.0633,11.2792,9.0287,14.2684,3.47,14.3285,16.3358,5.66,10.33,4.7057,8.4942,30.21,24.4281,18.4866,29.4071,18.96,6.5402,3.9932,0.1343,5.6851,4.4933,10.613,,13.1967,7.9845,22.7603,8.4321,8.8896,,31.63,17.1661,10.5546,21.9663,12.3499,36.0657,14.6804
2009-01-07,8.2576,24.23,15.47,17.9,161.5035,56.2,8.7428,49.8324,15.2111,11.5625,8.7232,20.07,27.3428,12.734,46.81,18.64,14.1419,25.75,9.3425,20.77,20.2772,13.9858,14.553,9.7861,6.992,38.8984,9.4725,26.0035,7.4594,9.8208,13.8467,6.2252,17.76,7.7264,27.84,13.8561,9.315,22.521,22.5367,18.49,12.14,16.12,25.61,3.85,10.6443,23.3534,39.2933,23.1049,13.8691,21.4165,8.4484,16.6436,11.0855,8.7083,13.1917,3.28,14.3182,15.3522,5.4983,10.19,4.6729,7.983,28.88,23.6199,18.2625,28.1406,17.98,6.6273,3.71,0.1358,5.3809,4.3922,10.1135,,12.4988,7.5624,23.5655,7.878,8.682,,31.52,16.2595,10.3134,22.2295,11.66,30.8138,14.1124
2009-01-08,8.4213,24.29,15.51,18.11,163.0985,57.16,9.2146,50.74,15.2265,11.7772,8.8384,19.2,27.6836,12.465,47.95,18.84,14.181,25.555,8.7525,21.21,20.3874,14.1635,14.6794,10.2012,7.1054,39.3097,9.6034,26.3158,7.7258,11.0382,13.8767,6.2593,18.85,8.1915,27.75,13.2374,9.3225,22.5903,21.9963,18.48,11.43,15.75,24.65,4.08,10.7254,23.4925,36.8466,23.2038,13.9863,22.0687,9.4509,17.0778,10.9263,8.6584,13.1418,3.41,14.4368,15.8322,5.445,10.5,4.7357,7.7792,29.14,24.39,18.3326,27.9269,18.28,6.88,3.8689,0.1265,5.0481,4.4581,10.2076,,12.2581,7.5716,23.8205,7.7977,6.8922,,31.77,15.9768,10.2893,22.0732,11.7635,30.3049,13.4103
2009-01-09,8.4213,24.01,15.13,17.075,158.0228,55.51,8.6658,49.4728,14.9184,11.5079,8.534,18.47,26.3202,12.064,48.25,18.63,14.3999,25.135,9.03,21.13,19.7683,13.4852,14.2498,9.9244,6.8617,38.1378,9.4098,25.9373,7.5618,10.6624,13.6667,6.0545,17.79,7.8814,26.36,13.0167,9.0225,22.0818,21.2961,18.375,10.9,15.35,23.43,3.78,10.4306,22.7323,33.9333,21.9447,13.5978,22.2104,9.1569,16.393,10.6218,8.6513,12.7852,3.29,14.3285,15.3601,5.335,10.68,4.6086,7.344,28.28,22.9719,17.7233,27.7052,17.48,6.5358,3.8965,0.1358,4.7059,4.2955,9.8456,,12.0014,7.4477,23.1495,7.605,6.8329,,29.91,15.3696,10.0577,21.5057,12.0739,28.7325,12.866
2009-01-12,8.2758,23.76,14.33,17.155,156.8291,51.92,8.2228,48.8563,14.672,11.264,8.2295,18.78,26.2861,11.41,48.45,18.76,14.2905,24.835,9.6,21.06,19.8447,13.2429,14.1109,9.7416,6.597,38.3629,8.7829,26.0603,7.4747,10.3683,13.6633,5.9777,17.51,7.4421,26.135,12.8551,8.8775,22.0264,20.7024,18.185,12.33,15.025,24.33,3.79,10.1652,22.4171,33.5833,20.8834,13.234,21.0574,8.5737,15.7083,10.5111,8.6299,12.336,3.16,14.7153,15.3207,5.1917,11.04,4.4586,7.0476,28.16,22.2628,17.5973,27.5944,17.47,6.4291,3.2885,0.128,4.4492,4.2163,9.8311,,11.8169,7.4958,21.4854,7.3641,6.7043,,29.52,14.6627,9.8455,21.3001,11.5306,26.7492,12.582
2009-01-13,8.3303,22.1,14.12,18.505,157.6466,51.45,7.9629,49.4129,14.903,11.1433,8.3858,18.46,26.5316,11.55,49.63,19.57,14.5563,25.18,9.785,21.32,19.7259,13.2833,14.0983,10.4187,6.4415,37.9826,8.6248,26.5524,7.6848,10.2702,13.7333,6.0289,17.21,7.7436,26.34,12.93,8.9175,22.3777,20.5426,18.545,12.94,15.35,25.73,3.93,10.0767,22.2965,34.2166,20.3978,13.123,20.4431,8.5207,15.3158,10.5942,8.751,12.5,3.15,14.8649,15.5961,5.3067,11.05,4.42,7.0846,28.33,22.1713,17.8214,27.816,17.91,6.4596,3.1642,0.1285,4.3826,4.1196,9.8022,,11.9051,7.5371,21.727,7.3801,6.7241,,31.23,14.5712,9.7008,21.44,11.2546,25.5944,12.8029
2009-01-14,8.2394,21.11,13.42,18.195,150.951,48.49,7.1156,48.0172,14.3254,10.8409,8.0073,17.73,25.8635,10.975,48.09,19.0,14.0559,24.31,9.6,21.25,19.1408,12.71,14.1614,9.7317,6.223,36.9659,8.205,25.5872,7.5567,10.0741,13.6167,5.5126,16.67,7.4938,25.925,12.4886,8.56,22.0125,20.1468,18.135,12.31,14.98,25.0,3.9,9.6418,21.6476,33.1133,19.9121,12.5063,19.3278,8.3183,14.3638,10.4765,8.395,12.172,2.93,14.4368,15.0217,5.13,10.63,4.22,6.7698,27.0,20.9438,17.2192,26.7237,16.87,6.3746,2.9638,0.1164,4.126,3.9745,9.223,,11.3115,7.2067,21.4317,7.0268,6.3978,,30.03,13.9308,9.5223,21.4975,10.5302,23.6698,12.2271
2009-01-15,8.3303,20.83,13.49,18.52,149.9579,51.44,7.2696,48.942,14.7105,10.5931,7.9826,15.48,26.7088,10.944,49.29,19.75,14.0325,24.96,9.84,20.9,20.1415,12.7665,14.3572,9.9393,6.3071,37.6178,8.2268,25.9373,7.5413,10.1803,14.5167,5.7345,17.25,7.8728,25.93,13.0837,8.6475,22.202,20.436,18.355,12.23,15.475,28.17,3.88,9.7966,22.0833,33.56,20.6316,12.6851,19.9705,8.5207,14.4807,10.7672,8.4306,12.3003,2.99,14.4781,15.1397,5.3583,10.65,4.5171,7.0106,28.3,21.5004,17.4292,27.5469,17.01,6.6426,2.9915,0.1115,4.2305,4.08,9.7732,,11.6645,7.5234,18.6135,6.9144,6.0418,,30.86,13.7811,9.5223,22.1225,11.2029,23.5719,12.8976
2009-01-16,8.7032,21.06,13.08,18.75,150.299,51.59,8.2132,49.2502,15.2727,10.4597,8.3776,16.14,26.8724,11.59,51.05,20.83,14.0716,25.125,10.025,20.96,20.3874,12.7746,14.673,10.0628,6.4415,37.8739,8.1314,25.6913,7.5618,10.0823,14.4433,5.6577,17.53,7.8728,26.625,13.064,8.3775,22.3176,20.4665,18.27,12.27,15.745,30.33,3.63,10.1283,22.2595,33.3233,19.5793,13.1538,20.9534,8.6508,14.8982,10.8156,8.7296,12.6284,3.4,14.7721,15.5096,5.61,11.0,4.4657,7.3995,28.54,21.2564,17.8074,28.5126,17.36,6.7188,3.0329,0.1091,4.3636,4.1592,9.766,,12.0495,7.8262,18.1707,6.9304,5.9825,,30.75,13.5233,9.6573,22.1308,11.4789,24.1004,13.3551
2009-01-20,8.2212,19.39,12.43,17.895,141.8128,48.44,7.3466,47.0925,14.4563,9.935,7.7357,15.72,25.659,10.965,49.55,18.85,13.454,24.165,9.8425,20.95,19.8955,12.1205,14.1298,9.4401,5.8911,36.6477,7.5998,24.7166,7.0034,8.9956,14.23,5.3547,16.63,7.0114,25.315,12.9654,7.9175,21.8183,19.6673,17.615,11.26,15.69,27.34,3.08,9.4797,21.1191,31.55,18.0144,12.0499,19.7437,7.5183,13.9963,10.4004,8.103,11.8297,3.08,14.5554,14.5417,5.4667,10.36,4.2614,6.6772,27.62,19.9374,17.2822,27.0245,15.38,6.4334,2.6806,0.1067,3.8693,3.9086,9.2375,,11.5602,7.4706,16.936,6.3201,5.8737,,29.48,12.6167,9.064,21.333,10.3836,21.5103,12.3138
2009-01-21,8.6759,20.96,13.01,18.675,152.0092,50.54,7.26,47.5463,14.5564,10.5233,7.7522,16.77,25.5499,11.092,52.17,19.57,13.712,24.9,9.71,21.83,20.133,12.6777,14.7236,9.5686,6.3323,37.1754,7.9297,25.133,7.3723,9.3878,14.3567,5.6662,17.56,7.2871,26.025,12.7251,8.1475,22.8353,20.5122,18.465,11.69,16.09,28.7,3.33,9.7745,21.7774,32.3333,18.608,12.0561,20.0272,7.8605,14.5976,10.7049,8.3238,12.2076,3.44,14.6122,15.2499,5.555,10.8,4.3843,7.0013,28.05,20.7608,17.5763,28.3939,16.4,6.7602,2.9362,0.1081,4.0309,3.9789,9.9325,,11.6805,7.6633,18.0096,6.7778,6.4274,,31.53,12.8995,9.0833,21.6538,11.1253,22.8347,12.5347
2009-01-22,8.5122,19.32,12.76,18.635,153.7245,49.94,7.3659,47.2894,14.5795,11.2258,7.53,16.13,25.0386,11.253,50.88,18.97,13.4931,24.595,9.19,21.05,19.7938,12.4112,14.4583,9.1238,6.2146,36.8262,7.9079,25.1424,7.485,9.1182,14.3467,4.9793,16.5,7.0287,26.455,12.7054,7.97,22.5117,19.9337,18.385,11.73,15.765,27.44,3.0,9.4502,21.4158,32.0033,18.5091,11.3777,19.4318,7.5761,14.3554,10.6564,8.4519,11.8725,3.25,14.9113,13.4637,5.5133,11.14,4.4057,6.8716,28.62,19.8231,17.2542,28.5443,15.31,6.8169,2.2315,0.1042,3.9073,4.0097,9.4764,,11.5201,7.6335,18.0096,6.3522,6.467,,30.98,12.833,8.7553,22.0403,10.6509,22.4171,12.2034
2009-01-23,8.5213,19.7,13.4,18.185,162.8527,50.63,7.5296,45.5427,15.1418,11.2258,7.9908,16.26,25.2841,11.195,47.42,18.57,13.6338,24.775,8.845,21.0,19.6157,12.8311,14.5215,9.361,6.2987,36.4537,7.8615,25.2371,7.5311,9.1427,14.1633,5.1201,16.95,7.1234,26.63,12.796,7.88,22.3037,19.6673,18.205,11.41,15.6,27.75,2.94,9.6713,21.6754,31.0966,18.2303,11.8896,20.7077,7.258,14.3554,10.5111,9.2138,12.2718,3.56,14.7875,13.5345,5.4933,10.93,4.3486,7.1402,29.02,19.6782,17.0931,28.948,15.57,6.7994,2.1486,0.1047,4.126,3.9921,9.8239,,12.0255,7.7597,17.1507,6.0952,6.4274,,30.94,12.492,8.7601,22.1472,11.2115,22.3519,12.6215
